code,obs,N,K,prob,avg,sd
292050,11,14,1.8,0.727272727272727,0.00442841962976443,0.00681066784257979
130730,11,15,0.6,0.909090909090909,0.00023336585428863,0.000153922596575506
570029,12,4,0.6,0.583333333333333,-0.000783128681485223,0.00476507535671058
010145,11,12,1,0.727272727272727,0.0176946994577647,0.0348213929193001
006880,12,10,0.5,0.75,0.0113790305452768,0.0163095888185613
011420,13,8,1.1,0.692307692307692,-0.0054482573168151,0.0413060058411577
001620,15,9,1.5,0.8,0.0134207812177981,0.0180487377132909
123700,13,4,1.2,0.769230769230769,0.00904737318123205,0.0197271928446508
003465,12,10,0.5,0.75,0.00573114213868512,0.0143449162772639
000760,11,4,1.1,0.545454545454545,0.00545036365706444,0.0153794422516782
025530,12,11,1.3,0.75,0.00497297580720909,0.00873638218103605
049800,15,7,0.8,0.6,0.00257655256025338,0.0254061455891836
096300,13,11,1.6,0.769230769230769,0.00475350252211992,0.00959700744155951
002220,12,12,1,0.583333333333333,0.00230432410936772,0.011619515665772
069640,11,13,1,0.909090909090909,0.00715736212900369,0.0136386659285563
005820,11,12,1.3,0.636363636363636,0.00584268055595642,0.0230641594052864
500037,12,4,0.7,0.75,0.00410654069173229,0.00737186171029279
245340,13,14,1.7,0.692307692307692,0.00160524299815334,0.00430586193224501
004100,21,6,1.2,0.714285714285714,0.01554542491672,0.063791396653255
014910,11,7,0.5,0.636363636363636,-0.000527559046136681,0.0304513564658447
227830,13,8,1,0.769230769230769,0.00155014376573293,0.005385065448563
114100,12,12,1.3,0.75,0.000447829750347258,0.00105528610710515
278620,14,4,1.1,0.642857142857143,3.13488078277199e-05,4.5239214655976e-05
213610,11,14,1.6,0.727272727272727,0.00591737801744701,0.0118674147388567
550014,14,4,0.5,0.642857142857143,-0.00283233165886086,0.0196168536540243
252420,11,8,0.7,0.636363636363636,0.00532910292325588,0.0208356487555321
003415,17,11,1.2,0.588235294117647,0.0170309007989109,0.0433637859930411
002690,11,7,0.6,0.636363636363636,0.00450838787558143,0.0106995621179889
530055,18,3,0.9,0.666666666666667,0.00185759427953829,0.00825441079075137
279530,13,5,1.3,0.769230769230769,0.000935334780641356,0.00816380002184432
223190,13,11,0.8,0.692307692307692,0.00449648739075192,0.00723114574044763
530015,11,3,0.5,0.636363636363636,0.00172627125581958,0.00245392993365259
024070,15,7,1.4,0.6,0.000989800574654728,0.0126834268609865
304780,13,8,0.7,0.769230769230769,0.00268577409363434,0.0302157080674277
023960,26,5,0.7,0.615384615384615,0.00677222145043496,0.0486537844611945
114470,11,16,0.8,1,0.000565051254724189,0.000425412095998986
088790,12,8,1.5,0.583333333333333,-0.000163989145229637,0.0285700360748107
071950,17,7,1.3,0.647058823529412,0.000562590164043991,0.04194071398252
006200,12,11,0.6,0.666666666666667,0.00745516221036594,0.0164192982300633
217780,11,13,1.3,0.818181818181818,0.0047956769573267,0.012859570314951
304770,12,11,0.5,0.833333333333333,0.00514567366295419,0.0116866530785796
018500,13,14,2,0.846153846153846,0.0129326039924911,0.0161641299829358
590009,14,3,0.9,0.785714285714286,0.00159026590768109,0.00232836621297897
590018,11,5,1,0.636363636363636,0.00541280743888722,0.0114733392172393
010640,11,21,0.8,0.545454545454545,0.00342990340119135,0.0630594912998811
266370,12,16,1.2,0.583333333333333,-0.000139995727594933,0.00790471198125312
011230,11,8,1.6,0.545454545454545,0.0103287562386979,0.026901917759166
071090,34,3,0.8,0.617647058823529,0.0017436276777688,0.0285641874471051
530005,11,6,0.8,0.545454545454545,-0.00244055020358758,0.0233217405363123
001420,14,8,1,0.571428571428571,0.000602292905645412,0.0169496860439855
099140,13,9,0.6,0.769230769230769,0.00571201564090164,0.0136660383347519
310960,20,3,0.9,0.7,0.0014975328562131,0.0080819187035211
550044,11,13,1.3,0.909090909090909,0.00430391195337844,0.00425472782213408
250780,13,9,0.5,0.615384615384615,0.00190987583789333,0.0235754016751631
500022,41,2,0.6,0.536585365853659,0.000173900719518034,0.00690269240242134
005030,12,12,1.5,0.666666666666667,0.0088848312202352,0.0300759269175162
091230,12,4,1.2,0.583333333333333,-0.000978576652285993,0.0116631759083287
203780,11,3,1,0.727272727272727,0.00331663626795327,0.00483149631463095
003280,11,3,1,0.545454545454545,-0.00724708466802924,0.0489798401018794
009810,23,5,0.7,0.565217391304348,7.30546057950252e-05,0.0932557721820963
108675,14,14,1.6,0.857142857142857,0.0144428674933321,0.0157908242827751
140910,11,16,1.6,0.818181818181818,0.01413114609117,0.0124093749842581
292160,12,6,0.6,0.666666666666667,0.00134384669214234,0.00797297618437704
204450,12,9,1.1,0.583333333333333,0.00899732661574682,0.026634010858618
500016,11,3,0.9,0.636363636363636,-0.000111989099084104,0.00406774156255767
253250,15,9,0.9,0.666666666666667,0.00764978914519752,0.0125138722689133
304940,14,3,0.5,0.571428571428571,-2.21002813055752e-05,0.00403311804958393
169950,11,11,1.3,0.727272727272727,0.00946518107243367,0.0213890558137945
225130,21,6,1.3,0.714285714285714,0.00121003589071537,0.0153085628019303
243880,12,9,1.5,0.583333333333333,0.0012713204451867,0.0213350328265727
269540,11,28,1.7,0.727272727272727,0.00069942610326492,0.0102109109926253
276970,12,14,1.5,0.666666666666667,0.000923590282703687,0.00484607567070194
003495,11,5,0.5,0.545454545454545,-0.00895105279067207,0.0417831380573634
172580,11,13,1.3,0.818181818181818,0.00978068715508326,0.0097725608824857
276650,11,23,1.5,0.545454545454545,-0.000617423863270067,0.0133755242601508
015020,16,8,0.7,0.6875,0.0217892715976644,0.0392412192992234
18064K,11,6,1.4,0.727272727272727,0.0202945730112804,0.0404582357044217
500017,11,4,1,0.727272727272727,0.00387659182635373,0.00709970997254132
500018,12,3,0.5,0.75,0.00211036421292832,0.00695582015699594
272910,15,4,0.5,0.733333333333333,0.000182185416724915,0.00110324498516404
000885,15,9,0.9,0.666666666666667,0.0411516476530525,0.0816014104106823
200250,11,22,1.8,0.818181818181818,0.00670197273111677,0.0088361587456169
261250,11,9,1.2,0.727272727272727,0.00230515982357799,0.00665577018137285
123320,11,8,0.7,0.636363636363636,0.00813649974439476,0.0161686060260692
138230,17,6,0.6,0.823529411764706,0.000994526164256914,0.00158702920478483
001465,13,2,0.8,0.769230769230769,0.00685144814867942,0.0126808763756368
152870,16,7,0.9,0.75,0.00517957969670069,0.00658513188902541
332620,14,4,0.9,0.642857142857143,0.00216539416476902,0.00604263909195065
289040,35,2,0.7,0.542857142857143,-0.00103499848729045,0.00692830607130748
333960,14,4,0.6,0.714285714285714,0.00420915577655429,0.00913890730636802
354500,12,3,0.7,0.583333333333333,0.00433580547875308,0.0140550976076713
152380,11,14,1.6,0.545454545454545,-0.000101311615623959,0.00157435876198963
530067,16,4,1.2,0.6875,0.00741329756682985,0.0169604317364437
000087,11,17,0.8,0.545454545454545,0.00233046168598977,0.0114040291601997
306520,13,7,0.8,0.615384615384615,-0.00305004158665261,0.0145332564728068
211900,13,9,0.9,0.846153846153846,0.00341050425848184,0.00553032549777016
550011,13,3,0.9,0.538461538461538,0.00321060761770872,0.0137692918962579
227540,11,9,1.4,0.727272727272727,0.00255262256575425,0.0272039062795541
001770,29,5,0.7,0.689655172413793,0.00671898631903853,0.0206545692069975
300640,11,8,1.1,0.727272727272727,0.00650440350234566,0.00907320366697624
001685,11,17,0.9,0.636363636363636,0.00481015732961833,0.0100047848083107
236350,11,8,0.6,0.818181818181818,0.0089060747209439,0.0125673176928328
204210,15,4,1.1,0.733333333333333,0.00377571661124498,0.0248541956394693
003925,13,9,1.6,0.692307692307692,0.0163903231802223,0.0345956957477212
266410,11,10,1.3,0.636363636363636,0.00223294833919884,0.0092478482647247
003535,11,11,0.5,0.727272727272727,0.0178150567869738,0.0509979628092849
004920,12,4,1.2,0.583333333333333,0.0168075412741466,0.0440541348350263
530062,36,2,0.7,0.666666666666667,0.00516592916060398,0.0244840970990054
004365,11,9,0.7,0.727272727272727,0.00502397659898806,0.00929619312019897
108590,25,3,0.9,0.56,0.000855167207952263,0.0061271271117489
329650,15,5,0.7,0.666666666666667,0.000785870983107865,0.0039619379982783
219900,12,9,1.4,0.75,0.0209028150404138,0.0378601301035234
139270,11,9,1.3,0.909090909090909,0.0107219661838039,0.020277863375362
174360,11,8,0.5,0.727272727272727,0.0061780397223903,0.00831192422747842
230480,13,4,0.5,0.615384615384615,-8.65373403372816e-05,0.00633472502107525
530020,13,2,0.6,0.615384615384615,0.00440045792538034,0.0112117756188917
011300,11,8,1.3,0.727272727272727,0.00590150921081504,0.0109234674146402
001515,11,10,1.2,0.636363636363636,-0.00100635219754705,0.0312954316269648
237370,15,16,1.2,0.733333333333333,0.000990867500981925,0.00313211068044005
500004,13,5,1.2,0.538461538461538,-0.000727020370520065,0.00469252076645815
333940,16,4,0.7,0.75,0.00299083251875076,0.00885851833581539
251590,11,9,0.5,0.909090909090909,0.00443204611767246,0.00419504895775135
010580,12,8,0.8,0.666666666666667,0.00249700397943579,0.0334212356773036
225800,19,5,0.7,0.68421052631579,-0.00017323594590713,0.00650778304723588
114460,11,11,1.6,0.636363636363636,0.000187179501563086,0.000701713781135479
229720,12,5,1.3,0.75,0.00422343098184985,0.0107744649659129
570026,12,3,0.6,0.666666666666667,0.00270677256678864,0.00456425404685886
195920,14,10,1.4,1,0.00650080341160132,0.0051249437048207
261120,12,6,1,0.666666666666667,0.00150096323053702,0.00468441567684983
253160,18,6,0.8,0.666666666666667,-0.000296768871129455,0.0256897186469763
550058,15,3,0.8,0.6,-0.00259932603255943,0.0860099785793244
244580,12,6,0.7,0.583333333333333,0.000236289247503259,0.0146604252773149
152500,13,8,0.8,0.769230769230769,0.0120636563184197,0.0157908201770829
025890,11,14,0.7,0.636363636363636,-0.00220785901249755,0.0585144677787671
000725,14,5,0.9,0.571428571428571,0.0152844279242596,0.0752213696708747
333980,11,7,1,0.727272727272727,0.00373029115856547,0.00772898209416853
292730,27,3,0.9,0.62962962962963,0.000483108350409117,0.00958611288162394
295000,18,6,0.5,0.722222222222222,0.000928364434960077,0.00180290553546201
279540,22,5,0.7,0.636363636363636,-0.00103598573194413,0.00799132546154762
139250,78,2,0.5,0.551282051282051,0.00219842285658049,0.0139594454284158
145995,19,4,1.1,0.526315789473684,-0.00923809489989365,0.0715075994902859
009415,12,9,1.7,0.583333333333333,-0.011236846887425,0.138441464241115
322410,11,6,0.9,0.727272727272727,0.00376585369933205,0.00775560044964063
138540,13,8,1.5,0.615384615384615,0.00479669535328388,0.0266059036598722
000225,11,9,0.5,0.727272727272727,-0.000128029180725197,0.0259851450659384
550007,11,7,1.5,0.545454545454545,-0.0117569819928695,0.0363161728090688
333970,16,3,0.5,0.6875,0.00135935052687486,0.0109851376472431
500023,11,3,0.9,0.545454545454545,0.00140126443608098,0.00459840657846128
319640,17,3,0.8,0.588235294117647,0.00129765431901617,0.00512442536387322
285690,11,7,1.4,0.727272727272727,0.00277582260348924,0.00448609793828364
284430,11,24,1.8,0.909090909090909,0.00178930685896862,0.00234109869105005
500030,12,3,0.9,0.666666666666667,0.00529362386728523,0.0185268386988514
315270,13,4,1,0.769230769230769,0.00210271805065063,0.00426564804526956
008355,13,9,1,0.615384615384615,0.0291511584137198,0.0884059967393465
304760,12,8,0.8,0.75,0.00175789926601677,0.00674144126425661
550041,12,4,0.5,0.75,-0.00382702714855624,0.0323029332729109
117700,12,7,0.7,0.75,0.00296246823187133,0.0111367424876969
237350,11,12,1.7,0.727272727272727,0.0024693097255166,0.00766916986823623
287180,13,8,1,0.615384615384615,0.00190791315161166,0.00722171678788601
281990,11,30,1.3,1,0.00460741185302751,0.00346678147428784
305050,12,3,1,0.583333333333333,0.00116047091966287,0.00802918706571601
500036,12,3,0.8,0.583333333333333,0.000905540405562899,0.00435521571108293
185680,12,5,1,0.75,0.00420268247376117,0.0115004937955245
153270,11,9,1.1,0.727272727272727,0.00320219123563735,0.00986265931190735
182490,15,20,1.1,0.8,0.00363893508995782,0.00336018702532382
244620,17,7,0.9,0.588235294117647,0.00251742561431759,0.00688216333221822
248270,18,6,0.9,0.833333333333333,0.004037203905236,0.0110040960127824
007815,15,6,1.4,0.666666666666667,0.00549155694496353,0.0278258598935961
000995,13,7,1.5,0.538461538461538,-0.0357148774439448,0.178129637252441
256440,11,14,1.7,0.818181818181818,0.00534520842913932,0.0104950827024001
208470,11,18,1.2,0.727272727272727,0.00196507098634187,0.00394302329064828
000075,12,28,1.1,0.833333333333333,0.0100926579460901,0.0129890645274982
337120,12,4,0.7,0.75,0.00391089234484143,0.00802391543581956
520011,14,3,0.6,0.642857142857143,-0.0131693442543639,0.0873076965119543
310080,11,9,1.3,0.909090909090909,0.0147357512307269,0.0169621247701147
183700,11,4,1.2,0.818181818181818,0.000851240761529032,0.00284946421126271
277650,13,7,1.3,0.692307692307692,0.000638598512855091,0.00463432266158339
152280,27,3,0.9,0.703703703703704,0.00168692502364853,0.00684883684561223
277640,11,12,1.2,0.727272727272727,0.00236959582663151,0.00467132255389709
272220,11,4,1.2,0.545454545454545,-0.000418762916909737,0.00896027640151586
019490,11,6,1.4,0.636363636363636,0.00175252624428249,0.0203843226616275
306950,17,3,1,0.764705882352941,0.00681766075849154,0.0162163569897617
277540,11,10,0.9,0.727272727272727,0.0041941906814201,0.0102976332955822
530033,13,2,0.6,0.538461538461538,0.00340766830125115,0.0107147268057343
015260,12,10,0.9,0.666666666666667,0.0175595249746548,0.0352340026370434
001745,11,5,1.3,0.636363636363636,0.0249533312404458,0.0631899101724306
280320,21,3,0.6,0.523809523809524,0.00211194409646161,0.0098086933487368
292750,15,7,1,0.733333333333333,0.00251985508187005,0.00875699377834614
122090,13,13,1.2,0.692307692307692,0.00201427968173571,0.00629424226929449
500002,14,6,1.3,0.642857142857143,0.000117267415469691,0.0188456345397076
140950,31,4,1,0.645161290322581,0.00188836404007754,0.00648525967738672
309230,15,6,0.8,0.8,0.00325044950303675,0.00468785496083378
316300,11,10,1.3,0.636363636363636,0.00507686679350221,0.0126278339798303
550015,12,6,1,0.583333333333333,0.000201071484239534,0.0167146351190995
331910,13,4,0.6,0.692307692307692,0.00142916554968081,0.005840813018174
167860,12,9,0.7,0.666666666666667,0.00111712795446077,0.00396234933703724
210780,11,17,1.6,0.818181818181818,0.000544617745319281,0.0047143256630478
228790,17,10,1.3,0.588235294117647,0.00334745456639611,0.020137512666555
307510,11,16,1.7,0.727272727272727,0.00162081921756429,0.0152167475554938
248260,11,8,1.1,0.727272727272727,0.00247851443907766,0.00541726262196881
550046,11,6,1.1,0.545454545454545,0.000893008814092963,0.00194613746112425
261060,13,8,1.3,0.615384615384615,-0.00122610262192246,0.0113961913019522
291630,11,13,1.2,0.636363636363636,0.00346473260821148,0.0246880610268813
004985,12,7,1.3,0.583333333333333,0.0214128803070971,0.0569972753353914
333950,18,3,0.9,0.666666666666667,0.000791405226333413,0.0105743249417396
520007,13,6,1.1,0.538461538461538,0.00588648227356536,0.0172765689181024
500013,22,3,0.7,0.636363636363636,0.00154935540281857,0.00417489630486054
289480,12,23,1.2,0.75,0.00189370058619831,0.00263177649302837
218420,15,3,0.8,0.666666666666667,0.0019840533770927,0.00830428090477738
004255,13,5,1.1,0.615384615384615,0.00423840892822752,0.0300322623135003
252730,11,12,1.7,0.909090909090909,0.00328080321423211,0.00364366008855563
004835,11,12,1.4,0.727272727272727,0.033539715557509,0.0677675551888197
012205,11,10,0.9,0.818181818181818,0.0308333461997469,0.0404904796399662
271060,14,7,1.5,0.714285714285714,0.00115348494801091,0.00612177237703983
276990,11,16,1.4,1,0.004979281713788,0.00447654685266945
004415,12,3,1,0.583333333333333,-0.00174052252246485,0.12823335384076
004105,13,9,1.2,0.538461538461538,-0.0219435590506348,0.0713320931043625
168300,13,6,1.4,0.769230769230769,0.0030351938997436,0.0103000335319073
225050,11,3,1,0.636363636363636,0.0078085677298157,0.0226644430082255
261070,13,10,1.4,0.692307692307692,-0.00431715410918976,0.0353166106019577
104520,13,3,1,0.692307692307692,0.00333424654011502,0.00864493597278445
300950,12,8,1.6,0.666666666666667,0.0133274675944482,0.0193071195493389
228820,13,5,0.5,0.692307692307692,0.00343922915348899,0.0115215288965029
266160,13,11,1.7,0.923076923076923,0.00631528162748829,0.0134342640764118
510005,17,5,1,0.705882352941177,0.00436813452792731,0.0361444565150852
205720,11,9,1.7,0.636363636363636,0.00389216742166777,0.0127090332490081
253150,12,18,2,0.75,0.00685619619397289,0.0124527877560697
329670,11,11,0.9,1,0.00797669650089878,0.0064116616451739
117460,11,9,0.8,0.636363636363636,0.00312307461689088,0.00761488996918823
280920,12,8,0.5,0.75,0.022794221654176,0.0600885624875185
329660,14,26,2,0.857142857142857,0.00239438360141112,0.00366312859257262
251600,13,9,1.1,0.692307692307692,0.00100535647175284,0.00337151746706973
239660,13,8,1.5,0.923076923076923,0.000149383922579733,0.000134853882714625
308620,25,3,0.6,0.68,-0.000106285830502912,0.00675395393066994
241180,11,18,2,1,0.00591092124240527,0.00401658906320996
005725,11,17,0.5,0.727272727272727,0.0174680117199384,0.0595454799011656
276000,11,3,0.5,0.545454545454545,0.00199106785245623,0.0105341564277003
237440,14,21,1.4,0.785714285714286,0.000580571438048365,0.00144205731935895
275290,11,4,0.6,0.636363636363636,0.00104631360861905,0.00479748390672958
520015,12,4,0.8,0.666666666666667,0.00615267500849622,0.0147024468394645
530063,13,3,0.7,0.615384615384615,0.00525757135405468,0.0123390776249407
143460,21,7,1.3,0.619047619047619,0.000732191025908031,0.00989421266270851
001065,16,6,1.4,0.625,0.00381504074979855,0.11854395002374
269420,11,21,0.5,0.636363636363636,0.00183443096906431,0.00646637808688107
500054,12,2,0.6,0.583333333333333,-0.000102244858937765,0.0326633976619968
003075,47,3,0.8,0.574468085106383,-0.00302693557195992,0.0693983981322751
245350,12,19,1.5,0.916666666666667,0.00451271270598719,0.00322029564403569
253290,11,8,1.5,0.727272727272727,0.0021272901153849,0.00498443677647476
002995,13,8,1.1,0.615384615384615,0.0154644487004234,0.0892710513976173
227570,11,13,1.1,0.909090909090909,0.00407877196026311,0.00657882692887108
159800,23,2,0.7,0.608695652173913,-0.000323003806442626,0.00265722698813466
530002,24,3,0.7,0.541666666666667,0.000783305966483757,0.0101373826472245
510003,18,7,0.9,0.666666666666667,0.00571020202868993,0.0106091948973675
174350,14,26,0.9,0.928571428571429,0.00275121734409201,0.00502414136349527
322130,11,12,1.1,0.727272727272727,0.0024490971127171,0.0108036105373379
238720,11,28,0.6,0.818181818181818,0.00383972445315483,0.00598459105814763
266550,12,21,1,0.833333333333333,0.00761233089053004,0.00830081505286315
100910,21,7,1,0.666666666666667,0.00168638945087595,0.0068834679634155
104530,20,14,1.3,0.9,0.00664642523350159,0.0105868692113907
243890,13,8,1.4,0.615384615384615,0.00325895223323664,0.0520756638107327
183710,12,3,1,0.583333333333333,0.000575272775671524,0.00364863408793096
006345,21,7,1.4,0.571428571428571,0.00165264828743012,0.048355523310705
260200,13,10,0.9,0.846153846153846,0.00483431387537546,0.00572466950626506
570021,11,7,1.1,0.545454545454545,-0.000472937381748392,0.0058521976578
500021,54,2,0.7,0.518518518518519,0.000623446668640798,0.00672084848091264
014285,12,14,1.6,0.666666666666667,0.000455820576768851,0.0382781600710355
220130,12,12,1.3,0.75,0.00716416439091772,0.00806371559584252
280930,12,3,0.6,0.583333333333333,0.00213984607599219,0.00873076931872217
138520,13,3,1,0.692307692307692,0.0023322299068679,0.0115997922698093
500005,16,3,0.5,0.625,0.0123028561200215,0.0435917318039794
139230,11,6,1.4,0.909090909090909,0.00949147617698231,0.00886643537937782
265690,19,4,1.1,0.68421052631579,0.00410516039536032,0.00952392061984116
139660,12,8,1.3,0.75,0.00142697283356978,0.00344613318429855
361590,11,2,0.5,0.727272727272727,0.00600347477368986,0.0117542561446063
160580,12,4,0.6,0.666666666666667,-0.00120283534021581,0.0141754383644419
298770,13,6,0.5,0.692307692307692,0.00383062927506486,0.0086697903554051
337160,21,2,0.7,0.523809523809524,-0.000399356295330833,0.0100954425505267
001795,14,16,0.5,0.785714285714286,0.00635619811167335,0.0133586701130231
200030,13,5,0.5,0.846153846153846,0.00601763819501131,0.00525849940610227
307010,28,4,1,0.714285714285714,0.00322863561107045,0.0180437750319089
570031,11,6,0.8,0.636363636363636,0.000390444223455042,0.0124773016652039
292560,13,7,1.2,0.538461538461538,-0.00151734362511733,0.0115190760543103
000545,11,7,1.5,0.545454545454545,0.0195990968815384,0.125516728513569
319870,14,4,1.2,0.642857142857143,0.00263810421535128,0.00924370545057442
011155,12,10,1.2,0.666666666666667,-0.0168891587263662,0.128965944919244
234310,16,4,1.1,0.625,0.00197768414696475,0.00797411246334192
147970,11,7,0.5,0.818181818181818,0.0053880392024712,0.0063853309094747
101280,13,19,0.9,0.846153846153846,0.012213033380442,0.0124363499449471
001755,13,11,1,0.692307692307692,0.0187132629614141,0.0259909916738922
131890,13,5,0.5,0.846153846153846,0.00593953531062738,0.00731040868135868
570032,15,5,0.9,0.6,0.00715479860141942,0.0178951726708036
005745,12,17,1.3,0.833333333333333,0.017009846978699,0.0208226567217187
139320,12,9,1.6,0.583333333333333,0.00151508456348696,0.00847450095566575
253280,12,10,1.7,0.75,0.00717804334733977,0.0180565565601492
138920,16,5,1.2,0.625,0.00122771169888447,0.00605546763370002
26490K,14,6,0.5,0.714285714285714,0.00438491208223419,0.0860303577624127
261110,17,7,1.2,0.705882352941177,-0.00374121536045907,0.0245879385960673
253230,29,6,1,0.586206896551724,-1.0670002599658e-05,0.0314186142080255
084695,11,7,0.5,0.636363636363636,0.00167095488715141,0.0361740895308589
322150,11,3,1,0.727272727272727,0.00218745597566506,0.0104976531407138
196030,12,15,1.2,0.916666666666667,0.00579787985654168,0.0107044449448824
334690,14,3,0.7,0.571428571428571,0.00332357440194857,0.00917691583500565
014825,12,8,0.9,0.75,0.0117741639709862,0.0371617242971922
225060,11,9,1.7,0.818181818181818,0.0049120920063112,0.017471719679644
292570,11,16,1,0.727272727272727,0.00949350431555632,0.0195560921812158
289670,11,5,0.5,0.727272727272727,0.0002097583258329,0.00112925751274662
145850,44,2,0.7,0.659090909090909,-5.19592480686771e-05,0.00271592515668521
000145,11,17,1.8,0.545454545454545,0.0209238956568763,0.106053693553754
217790,17,5,0.5,0.764705882352941,0.0039939425114336,0.00893974531875373
252650,11,7,0.7,0.636363636363636,0.00238115826336079,0.00391457494244965
105780,27,4,0.5,0.703703703703704,0.00405491129609564,0.0101203095946576
510004,50,2,0.6,0.54,0.00111437161818696,0.00883048548493939
138910,29,3,0.8,0.620689655172414,0.0010492937335642,0.00597479412974244
138530,18,5,0.6,0.555555555555556,0.00299636104101304,0.00880298642250983
189400,20,3,0.9,0.7,0.00300082545197906,0.00890649820926551
211560,12,15,0.9,0.833333333333333,0.00546385173374124,0.00887648543794201
271050,45,2,0.6,0.533333333333333,0.00069113642382648,0.0140337466172806
530010,13,3,0.8,0.538461538461538,0.00334650655316759,0.0121790105883388
292130,11,4,0.7,0.727272727272727,-0.000779351080171767,0.00858014009037924
002785,12,8,0.6,0.583333333333333,-0.00451103705839717,0.0841365958118021
296710,53,2,0.7,0.584905660377359,-0.000876906313888519,0.0102952751281106
117680,11,7,0.7,0.727272727272727,0.00413438127444834,0.0125244913396634
272230,11,8,1.1,0.636363636363636,0.00148255706178236,0.0113478227638447
105010,13,5,0.6,0.692307692307692,0.00915029377809463,0.012825800853488
117690,11,16,1.5,0.545454545454545,-0.00283649916536581,0.0129562137362271
001067,11,10,1.4,0.636363636363636,-0.0476238263388623,0.111844939604088
550053,12,2,0.7,0.666666666666667,-0.015398084889336,0.0623690972888051
016385,13,4,1.2,0.692307692307692,0.0434495943104825,0.11269820327784
157500,13,9,1.2,0.692307692307692,0.0010887660266087,0.0196264490750464
256450,11,9,1.2,0.727272727272727,0.0127033267852928,0.0255312770341821
292100,12,8,0.7,0.75,0.000782806764212977,0.00447218659246083
290130,11,7,1.2,0.636363636363636,-2.99942461465202e-05,0.0115129714507803
139290,14,4,0.5,0.785714285714286,0.00550535130053945,0.00688883898481138
250730,12,13,0.6,0.75,0.00719793003271644,0.0102941805118358
309210,12,8,0.9,0.583333333333333,-0.0076995019541104,0.0311267433907441
241390,30,5,1.1,0.766666666666667,0.000775989400025227,0.0025939170785707
102960,13,6,1.4,0.846153846153846,0.00416652624450255,0.0147280813119347
275280,14,3,0.9,0.714285714285714,0.00152266670123665,0.00718472998121787
510002,11,5,0.9,0.727272727272727,0.00096935037820907,0.00994032121286535
192720,11,18,1.3,1,0.00559979646529207,0.00601004558922768
275300,11,5,1.1,0.636363636363636,-4.55976361928895e-05,0.00634148742014829
139220,15,8,0.7,0.733333333333333,0.00434536900826158,0.00932986685843629
275750,17,11,1.8,0.588235294117647,0.00398481905100943,0.0219190955149967
238670,12,25,0.5,0.916666666666667,0.00220055939155284,0.00169627170101813
090355,11,14,1.5,0.545454545454545,-0.0403366336811434,0.121716419370199
005965,13,12,0.5,0.692307692307692,0.0104958190947255,0.0254413339570053
267440,11,5,0.7,0.636363636363636,0.000970193615765134,0.00323030038028406
140700,11,6,1.5,0.727272727272727,0.00291796416747771,0.0211921678090441
211260,28,3,0.9,0.535714285714286,0.00183705574767628,0.0107030068867926
261140,12,12,1.9,0.833333333333333,0.011799636349443,0.0127526617409085
176710,16,2,0.6,0.875,5.00827443949969e-05,0.000209543209951977
170350,42,2,0.7,0.642857142857143,0.000331828969772696,0.00378920195168517
291680,14,7,0.8,0.642857142857143,0.00310124508968089,0.0112663643384407
292120,11,5,1.1,0.727272727272727,0.00407467848665019,0.0106603435582726
098560,11,9,0.8,0.727272727272727,0.00236455886808445,0.00961538404903311
342610,16,3,0.6,0.625,-6.89525924579826e-05,0.000621537533979902
266390,11,8,0.9,0.909090909090909,0.00523319618771577,0.00701260712399882
322120,19,3,0.9,0.631578947368421,0.000527720212827052,0.0067204511541225
260270,12,12,1,0.833333333333333,0.00448578216878677,0.00672594387162501
289260,14,3,0.7,0.785714285714286,0.000306418204922641,0.00919469483883763
291130,11,8,1.4,0.818181818181818,0.00596530898145854,0.00810826848492833
292590,11,10,1.1,0.636363636363636,-0.00144364382698292,0.0112469562089689
314700,14,3,1,0.571428571428571,-0.00118678531644864,0.00775156867717636
244660,13,9,1,0.769230769230769,0.00449556386638492,0.00786949733217878
291660,13,5,1.2,0.615384615384615,0.0203799099775225,0.0756945080411592
287330,11,10,1,0.727272727272727,0.00270450383267974,0.00682582559118924
000227,12,7,1.5,0.75,0.00292407594160826,0.0272130598982329
269530,15,10,1.1,0.733333333333333,0.00363239911632386,0.00792302212067347
291620,11,11,1.1,0.727272727272727,0.000415225456401945,0.0266729427751477
289250,78,2,0.7,0.67948717948718,0.00203516270790211,0.00555197456816468
252720,11,20,1.4,0.909090909090909,0.00367599772811983,0.00352832984896625
226380,11,7,1.4,0.545454545454545,0.000838291955728175,0.00627839140820307
301410,12,15,1.9,0.583333333333333,0.00217793128224549,0.0164477953658643
253240,13,7,0.7,0.615384615384615,-0.0021064410474337,0.0192704780089
290080,17,5,1.3,0.588235294117647,0.00101768355898301,0.00372351591680919
252000,47,2,0.7,0.51063829787234,-0.000231597466988141,0.00555747780002978
301440,11,6,1.5,0.909090909090909,0.00608140471347195,0.00698794032173512
354350,22,2,0.7,0.636363636363636,0.00384568561611469,0.00853959395625105
195970,13,4,1,0.692307692307692,0.00206065816585717,0.00311353187920633
291610,13,10,1.8,0.692307692307692,0.00446850098815729,0.0104961782620656
292110,12,7,1.3,0.833333333333333,0.00209308774092702,0.00351097910037971
00781K,22,3,0.8,0.545454545454545,-0.00146308706948678,0.0515553860006373
261270,19,3,0.8,0.526315789473684,0.000269556508782792,0.00284032377412982
306530,11,14,1.6,0.636363636363636,0.00290209921475986,0.0239641592804781
